epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,4267.69,0.87965,0.50612,1.11191,0.93163,0.93748,0.95614,0.76207,0.87062,0.48223,1.03166,0.000863116,0.000863116,0.000863116
42,4371.79,0.87895,0.50108,1.11562,0.93198,0.94857,0.95972,0.77257,0.85871,0.48214,1.03545,0.000848969,0.000848969,0.000848969
43,4475.79,0.8604,0.49553,1.104,0.94546,0.92979,0.95785,0.77124,0.8468,0.48463,1.04094,0.000834822,0.000834822,0.000834822
44,4579.77,0.85827,0.4974,1.10512,0.92538,0.95069,0.96012,0.77547,0.85521,0.47236,1.04156,0.000820675,0.000820675,0.000820675
45,4683.81,0.85609,0.48628,1.09951,0.93073,0.95073,0.95831,0.77678,0.83751,0.46734,1.02055,0.000806528,0.000806528,0.000806528
46,4787.91,0.85092,0.47848,1.09215,0.93416,0.93732,0.9587,0.77612,0.84326,0.47069,1.01528,0.00079238,0.00079238,0.00079238
47,4891.93,0.84589,0.47791,1.0946,0.93841,0.94337,0.95954,0.77348,0.84717,0.46335,1.02284,0.000778233,0.000778233,0.000778233
48,4995.95,0.84262,0.47979,1.09197,0.94273,0.9422,0.96181,0.77959,0.85352,0.46273,1.05102,0.000764086,0.000764086,0.000764086
49,5100.04,0.8301,0.47298,1.089,0.9307,0.94857,0.9621,0.78381,0.83928,0.47123,1.02524,0.000749939,0.000749939,0.000749939
50,5204.13,0.84585,0.47084,1.09016,0.94259,0.9427,0.96165,0.77638,0.85216,0.46814,1.03003,0.000735792,0.000735792,0.000735792
51,5308.26,0.83484,0.46967,1.08944,0.92662,0.94562,0.96125,0.78091,0.83595,0.45491,1.03016,0.000721645,0.000721645,0.000721645
52,5412.27,0.81764,0.46514,1.07976,0.93914,0.94207,0.96262,0.78063,0.8419,0.45179,1.02375,0.000707498,0.000707498,0.000707498
53,5516.23,0.8217,0.45943,1.08385,0.93513,0.94107,0.95823,0.77621,0.84656,0.46744,1.03786,0.000693351,0.000693351,0.000693351
54,5620.23,0.82008,0.45135,1.07661,0.94481,0.93587,0.96339,0.78176,0.84092,0.45903,1.02725,0.000679204,0.000679204,0.000679204
55,5724.21,0.81704,0.45399,1.07375,0.93294,0.95404,0.96368,0.77916,0.8436,0.45289,1.0238,0.000665057,0.000665057,0.000665057
56,5828.2,0.8107,0.44808,1.06919,0.93229,0.95377,0.96468,0.78399,0.83171,0.45598,1.00775,0.000650909,0.000650909,0.000650909
57,5932.3,0.79696,0.44254,1.06357,0.93439,0.95147,0.96773,0.78715,0.84129,0.4547,1.03192,0.000636762,0.000636762,0.000636762
58,6036.36,0.80218,0.44214,1.07,0.93593,0.9449,0.96415,0.79054,0.83367,0.4363,1.01485,0.000622615,0.000622615,0.000622615
59,6140.46,0.79642,0.43859,1.06279,0.94942,0.94401,0.96704,0.7864,0.83794,0.4419,1.02335,0.000608468,0.000608468,0.000608468
60,6244.54,0.79342,0.4372,1.06237,0.95238,0.93057,0.9651,0.78712,0.83185,0.4404,1.02598,0.000594321,0.000594321,0.000594321
61,6348.61,0.78674,0.4325,1.05861,0.94324,0.94116,0.96726,0.7923,0.83148,0.43431,1.01917,0.000580174,0.000580174,0.000580174
62,6452.67,0.78494,0.43053,1.06179,0.93398,0.94168,0.96526,0.79478,0.82763,0.45165,1.02512,0.000566027,0.000566027,0.000566027
63,6556.76,0.77767,0.42789,1.05493,0.94691,0.93775,0.96564,0.78734,0.8318,0.44297,1.02766,0.00055188,0.00055188,0.00055188
64,6660.77,0.77958,0.42375,1.05344,0.94255,0.94257,0.96415,0.78485,0.84294,0.45179,1.02953,0.000537733,0.000537733,0.000537733
65,6764.83,0.76997,0.42088,1.04765,0.94397,0.93723,0.96553,0.78543,0.83041,0.42872,1.01339,0.000523586,0.000523586,0.000523586
66,6868.94,0.76344,0.41605,1.04948,0.93888,0.94366,0.96794,0.78983,0.82822,0.42991,1.01382,0.000509438,0.000509438,0.000509438
67,6973,0.76732,0.4165,1.04629,0.94137,0.94059,0.96514,0.79196,0.82921,0.44721,1.02168,0.000495291,0.000495291,0.000495291
68,7077.03,0.76222,0.40946,1.04674,0.94236,0.94355,0.96477,0.79207,0.82135,0.44708,1.01436,0.000481144,0.000481144,0.000481144
69,7181.01,0.7496,0.40286,1.04014,0.94313,0.93457,0.96361,0.7922,0.81569,0.44192,1.01364,0.000466997,0.000466997,0.000466997
70,7285.05,0.74756,0.405,1.0406,0.94367,0.94061,0.96575,0.79156,0.82929,0.43901,1.02133,0.00045285,0.00045285,0.00045285
71,7389.13,0.74065,0.3997,1.03455,0.94425,0.93999,0.96818,0.79309,0.82126,0.43234,1.02475,0.000438703,0.000438703,0.000438703
72,7493.15,0.7415,0.4,1.03464,0.94059,0.94042,0.96699,0.79113,0.81992,0.43331,1.01566,0.000424556,0.000424556,0.000424556
