epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,4552.13,1.00518,0.70258,1.25388,0.93146,0.65901,0.75583,0.54771,0.87433,0.51922,1.12697,0.0093565,0.0093565,0.0093565
15,4872.93,0.99384,0.69453,1.24537,0.89349,0.70496,0.75335,0.54447,0.86599,0.50912,1.12151,0.009307,0.009307,0.009307
16,5195.07,0.99232,0.68456,1.24279,0.88866,0.69638,0.77567,0.55937,0.86772,0.50128,1.12454,0.0092575,0.0092575,0.0092575
17,5516.77,0.98626,0.67854,1.23817,0.81613,0.72024,0.75592,0.55527,0.8526,0.49497,1.11111,0.009208,0.009208,0.009208
18,5859.49,0.9824,0.67076,1.23248,0.90777,0.6924,0.77542,0.56567,0.85416,0.48693,1.10858,0.0091585,0.0091585,0.0091585
19,6185.39,0.97113,0.66209,1.23231,0.81627,0.76368,0.79702,0.5725,0.85422,0.47714,1.11295,0.009109,0.009109,0.009109
20,6509.54,0.97106,0.65948,1.22608,0.80752,0.75629,0.78814,0.56777,0.85354,0.4799,1.10773,0.0090595,0.0090595,0.0090595
21,6830,0.96365,0.65105,1.22343,0.79475,0.74773,0.77211,0.56149,0.84999,0.47424,1.1045,0.00901,0.00901,0.00901
22,7150.34,0.96097,0.6424,1.21775,0.83818,0.73832,0.78061,0.57266,0.84871,0.46868,1.10084,0.0089605,0.0089605,0.0089605
23,7470.94,0.96151,0.64084,1.21612,0.8165,0.73624,0.7764,0.57157,0.84745,0.46656,1.09992,0.008911,0.008911,0.008911
24,7791.41,0.95617,0.63459,1.21411,0.82588,0.74137,0.77886,0.57278,0.84495,0.46415,1.10018,0.0088615,0.0088615,0.0088615
25,8112.88,0.95598,0.63236,1.21111,0.8479,0.71344,0.77685,0.57436,0.84496,0.4603,1.10022,0.008812,0.008812,0.008812
26,8444.47,0.94894,0.62972,1.2079,0.79452,0.74941,0.78315,0.5731,0.84656,0.45549,1.1032,0.0087625,0.0087625,0.0087625
27,8782.9,0.94909,0.62714,1.20909,0.78848,0.75705,0.79744,0.58051,0.84721,0.45199,1.10193,0.008713,0.008713,0.008713
28,9103.23,0.94647,0.61973,1.2065,0.82707,0.74868,0.8025,0.58086,0.84721,0.45003,1.10128,0.0086635,0.0086635,0.0086635
29,9445.57,0.94143,0.61891,1.20236,0.85926,0.73558,0.81014,0.58786,0.84562,0.44862,1.09938,0.008614,0.008614,0.008614
30,9768.77,0.93845,0.61558,1.19908,0.86753,0.73323,0.81094,0.58654,0.84535,0.44819,1.0985,0.0085645,0.0085645,0.0085645
31,10089.7,0.93599,0.61196,1.19961,0.84831,0.73529,0.81016,0.58875,0.8463,0.44787,1.09834,0.008515,0.008515,0.008515
32,10410.4,0.93886,0.60783,1.19868,0.84286,0.73386,0.81142,0.59179,0.84552,0.44771,1.09697,0.0084655,0.0084655,0.0084655
33,10736.3,0.93027,0.60445,1.19323,0.83754,0.7259,0.80822,0.59303,0.84486,0.44613,1.09588,0.008416,0.008416,0.008416
34,11061,0.92887,0.60224,1.1934,0.82412,0.72582,0.80915,0.59218,0.84438,0.44516,1.09526,0.0083665,0.0083665,0.0083665
35,11387.1,0.92908,0.59819,1.19328,0.72646,0.79932,0.80964,0.59448,0.8431,0.44403,1.09466,0.008317,0.008317,0.008317
36,11714.7,0.92392,0.59278,1.18727,0.72981,0.79917,0.81145,0.59395,0.84327,0.44332,1.09434,0.0082675,0.0082675,0.0082675
37,12042,0.91777,0.59157,1.18744,0.74073,0.8049,0.81539,0.59557,0.84325,0.44281,1.09461,0.008218,0.008218,0.008218
38,12367.6,0.91936,0.59081,1.18412,0.74615,0.80007,0.81979,0.59751,0.84286,0.44259,1.09381,0.0081685,0.0081685,0.0081685
39,12691.3,0.91629,0.59017,1.18502,0.75186,0.81018,0.81647,0.59744,0.84292,0.44225,1.09392,0.008119,0.008119,0.008119
40,13016.8,0.91258,0.58522,1.18246,0.75988,0.80842,0.81934,0.5982,0.84271,0.44126,1.09383,0.0080695,0.0080695,0.0080695
41,13341.6,0.90934,0.58307,1.1825,0.80353,0.76271,0.82125,0.59695,0.84292,0.44005,1.09394,0.00802,0.00802,0.00802
42,13665.8,0.91167,0.58216,1.18172,0.76018,0.81506,0.82255,0.59848,0.84333,0.44024,1.09397,0.0079705,0.0079705,0.0079705
43,13990,0.90429,0.57997,1.17736,0.77117,0.81303,0.82623,0.59915,0.84362,0.44054,1.09454,0.007921,0.007921,0.007921
44,14314.2,0.9073,0.58318,1.18108,0.77825,0.81165,0.82701,0.60089,0.84446,0.4401,1.09515,0.0078715,0.0078715,0.0078715
45,14638.8,0.90032,0.57392,1.17387,0.78162,0.80979,0.82889,0.60148,0.84418,0.43968,1.09527,0.007822,0.007822,0.007822
46,14963.2,0.90732,0.57634,1.17869,0.79402,0.80752,0.83261,0.60373,0.84376,0.43906,1.09499,0.0077725,0.0077725,0.0077725
47,15287.2,0.90346,0.5762,1.1744,0.79679,0.80578,0.83339,0.60454,0.844,0.4383,1.09515,0.007723,0.007723,0.007723
48,15611.4,0.90104,0.57002,1.17351,0.80345,0.80281,0.83356,0.60477,0.84349,0.43815,1.09468,0.0076735,0.0076735,0.0076735
49,15933.2,0.89725,0.56636,1.17244,0.80825,0.80145,0.83461,0.60545,0.84363,0.43757,1.09467,0.007624,0.007624,0.007624
50,16254.8,0.90252,0.57198,1.17173,0.81021,0.79368,0.83093,0.60399,0.8431,0.43656,1.09411,0.0075745,0.0075745,0.0075745
51,16576.5,0.89602,0.56328,1.16609,0.81596,0.79208,0.83201,0.60655,0.84267,0.43635,1.0936,0.007525,0.007525,0.007525
52,16898.8,0.8912,0.563,1.16705,0.8144,0.80026,0.8346,0.60844,0.8424,0.43606,1.09362,0.0074755,0.0074755,0.0074755
53,17220.3,0.88881,0.5628,1.16651,0.84024,0.79482,0.83956,0.60963,0.84213,0.43548,1.09342,0.007426,0.007426,0.007426
54,17541.9,0.89261,0.5608,1.16621,0.84869,0.79449,0.84671,0.61183,0.84207,0.43522,1.09302,0.0073765,0.0073765,0.0073765
55,17863.8,0.88754,0.55777,1.16327,0.84988,0.79116,0.84833,0.61523,0.84117,0.435,1.0925,0.007327,0.007327,0.007327
56,18185.4,0.88991,0.5583,1.16677,0.85396,0.78601,0.8485,0.61607,0.84081,0.43392,1.09214,0.0072775,0.0072775,0.0072775
57,18506.9,0.88416,0.5547,1.16196,0.85615,0.78481,0.85002,0.61728,0.84061,0.43384,1.09194,0.007228,0.007228,0.007228
58,18828.5,0.88208,0.55363,1.16124,0.87138,0.77879,0.85207,0.61958,0.84002,0.43354,1.09101,0.0071785,0.0071785,0.0071785
59,19150.2,0.88686,0.55144,1.15905,0.88351,0.77718,0.85589,0.6223,0.83939,0.43369,1.09049,0.007129,0.007129,0.007129
60,19472.4,0.8823,0.54856,1.15657,0.90251,0.76951,0.85398,0.62138,0.83916,0.43303,1.09024,0.0070795,0.0070795,0.0070795
61,19794.4,0.88038,0.54895,1.15763,0.91087,0.76896,0.85766,0.62361,0.83856,0.43283,1.08972,0.00703,0.00703,0.00703
62,20116,0.87631,0.5477,1.15506,0.90952,0.7697,0.85802,0.62511,0.838,0.432,1.08899,0.0069805,0.0069805,0.0069805
63,20437.6,0.87159,0.54558,1.15274,0.90822,0.7707,0.86214,0.62765,0.83745,0.43116,1.08874,0.006931,0.006931,0.006931
64,20759.8,0.87594,0.54876,1.15728,0.90435,0.77215,0.86317,0.63002,0.83708,0.43073,1.08831,0.0068815,0.0068815,0.0068815
65,21081.5,0.87082,0.5432,1.15355,0.90117,0.77255,0.86553,0.62971,0.83709,0.43077,1.08792,0.006832,0.006832,0.006832
66,21404.6,0.87646,0.54463,1.15404,0.87078,0.79273,0.86652,0.63246,0.83781,0.43109,1.08807,0.0067825,0.0067825,0.0067825
67,21728.9,0.87174,0.54221,1.1546,0.89205,0.78618,0.86783,0.63289,0.83849,0.43109,1.08855,0.006733,0.006733,0.006733
68,22053.2,0.8689,0.5423,1.15191,0.89175,0.78639,0.86971,0.635,0.83928,0.43125,1.08899,0.0066835,0.0066835,0.0066835
69,22377.6,0.86762,0.53606,1.14795,0.88676,0.78939,0.87047,0.63678,0.83905,0.43079,1.08874,0.006634,0.006634,0.006634
70,22702,0.86608,0.53682,1.14943,0.88907,0.7901,0.87158,0.63559,0.8388,0.4313,1.08824,0.0065845,0.0065845,0.0065845
71,23026.3,0.86437,0.53603,1.14463,0.8865,0.78986,0.8718,0.63634,0.8398,0.43117,1.08917,0.006535,0.006535,0.006535
72,23351.3,0.86044,0.53357,1.14545,0.87729,0.80308,0.87294,0.63864,0.83978,0.43131,1.08921,0.0064855,0.0064855,0.0064855
73,23675.5,0.86331,0.53494,1.14512,0.87405,0.80302,0.87254,0.63942,0.84015,0.43117,1.08947,0.006436,0.006436,0.006436
74,23999.8,0.86709,0.53568,1.1469,0.87815,0.80921,0.87334,0.63741,0.84054,0.43173,1.08944,0.0063865,0.0063865,0.0063865
75,24323.9,0.86016,0.53135,1.14482,0.8821,0.81521,0.8741,0.6404,0.8408,0.43123,1.08942,0.006337,0.006337,0.006337
76,24648,0.85717,0.52829,1.14359,0.87948,0.7994,0.87089,0.63961,0.84095,0.43094,1.08959,0.0062875,0.0062875,0.0062875
77,24972.1,0.85619,0.52526,1.14105,0.87425,0.8092,0.87153,0.64254,0.84088,0.4312,1.08944,0.006238,0.006238,0.006238
78,25296.3,0.85127,0.52201,1.13857,0.88374,0.79838,0.87203,0.64481,0.8407,0.43107,1.08936,0.0061885,0.0061885,0.0061885
79,25620.6,0.85067,0.52135,1.13942,0.88511,0.80336,0.87262,0.64487,0.84087,0.43115,1.08937,0.006139,0.006139,0.006139
80,25944.6,0.84913,0.52331,1.1387,0.8846,0.80007,0.87306,0.64735,0.84145,0.43155,1.08992,0.0060895,0.0060895,0.0060895
81,26268.6,0.8511,0.5203,1.13746,0.887,0.81317,0.87365,0.64862,0.84193,0.43242,1.09035,0.00604,0.00604,0.00604
82,26592.7,0.8453,0.51574,1.1359,0.88688,0.81435,0.87394,0.64875,0.84221,0.43272,1.09077,0.0059905,0.0059905,0.0059905
83,26916.9,0.84279,0.51574,1.13355,0.88058,0.81539,0.87534,0.64924,0.84244,0.43253,1.09104,0.005941,0.005941,0.005941
84,27240.9,0.84893,0.51784,1.13565,0.87035,0.81669,0.87618,0.65019,0.84278,0.43239,1.09126,0.0058915,0.0058915,0.0058915
85,27565,0.84335,0.51707,1.13509,0.88517,0.81297,0.87689,0.65211,0.84274,0.43248,1.09134,0.005842,0.005842,0.005842
86,27889.4,0.84492,0.51553,1.13218,0.87674,0.81653,0.87694,0.64933,0.84347,0.43234,1.0916,0.0057925,0.0057925,0.0057925
87,28213.6,0.84127,0.51114,1.13169,0.88126,0.82573,0.88217,0.65039,0.84382,0.43216,1.09166,0.005743,0.005743,0.005743
88,28537.7,0.83971,0.51113,1.13183,0.88343,0.82627,0.88166,0.65186,0.84346,0.43172,1.0918,0.0056935,0.0056935,0.0056935
89,28861.8,0.84191,0.51172,1.12937,0.88361,0.82599,0.88273,0.652,0.84396,0.43109,1.09199,0.005644,0.005644,0.005644
90,29186.1,0.8391,0.51232,1.13199,0.87936,0.82111,0.8817,0.65239,0.84384,0.43053,1.09195,0.0055945,0.0055945,0.0055945
91,29510.6,0.83772,0.50953,1.12875,0.87045,0.83355,0.88218,0.65179,0.8435,0.43018,1.09192,0.005545,0.005545,0.005545
92,29836.1,0.83224,0.50659,1.12439,0.87061,0.83455,0.88339,0.65215,0.84389,0.43027,1.09238,0.0054955,0.0054955,0.0054955
93,30160.1,0.83256,0.5052,1.12452,0.85061,0.84962,0.88134,0.65206,0.84342,0.4302,1.0921,0.005446,0.005446,0.005446
94,30484.6,0.83353,0.50785,1.12645,0.85097,0.84884,0.88104,0.65283,0.84317,0.42993,1.09235,0.0053965,0.0053965,0.0053965
95,30808.7,0.83126,0.50319,1.12398,0.8654,0.84716,0.88183,0.65346,0.84314,0.43011,1.09227,0.005347,0.005347,0.005347
96,31133,0.83215,0.50513,1.12291,0.858,0.84837,0.88172,0.65348,0.84323,0.42946,1.09246,0.0052975,0.0052975,0.0052975
97,31457.1,0.8283,0.50103,1.12255,0.86901,0.84789,0.88082,0.65395,0.84366,0.42918,1.09285,0.005248,0.005248,0.005248
98,31781.7,0.83147,0.50225,1.12254,0.86114,0.84964,0.88156,0.65327,0.84405,0.42907,1.09317,0.0051985,0.0051985,0.0051985
99,32105.5,0.82553,0.49984,1.1196,0.86309,0.84995,0.88214,0.65343,0.84418,0.42879,1.09308,0.005149,0.005149,0.005149
100,32429.7,0.82376,0.49782,1.12047,0.86115,0.85211,0.88128,0.65359,0.84477,0.4285,1.09352,0.0050995,0.0050995,0.0050995
101,32753.6,0.82357,0.49574,1.1199,0.86116,0.85315,0.88234,0.65646,0.84463,0.42913,1.09346,0.00505,0.00505,0.00505
102,33077.7,0.82242,0.49445,1.11835,0.87038,0.844,0.88225,0.65554,0.84491,0.42912,1.09367,0.0050005,0.0050005,0.0050005
103,33401.8,0.82237,0.49423,1.11891,0.8637,0.85672,0.88115,0.65464,0.84549,0.42958,1.09425,0.004951,0.004951,0.004951
104,33725.8,0.81875,0.49418,1.11754,0.86346,0.85228,0.88162,0.6544,0.84546,0.42938,1.09439,0.0049015,0.0049015,0.0049015
105,34049.7,0.81947,0.4906,1.11642,0.88331,0.85611,0.88327,0.65634,0.84576,0.42969,1.09453,0.004852,0.004852,0.004852
106,34373.6,0.81736,0.49157,1.11652,0.882,0.84303,0.88387,0.65548,0.84671,0.42941,1.09541,0.0048025,0.0048025,0.0048025
107,34698.2,0.81782,0.49096,1.11627,0.87818,0.85132,0.88407,0.65341,0.84666,0.42918,1.0952,0.004753,0.004753,0.004753
108,35022.2,0.81223,0.48813,1.11347,0.87633,0.85027,0.88394,0.65428,0.84677,0.42907,1.0953,0.0047035,0.0047035,0.0047035
109,35346.4,0.81385,0.48678,1.11331,0.87925,0.84269,0.88268,0.65292,0.84639,0.42863,1.09498,0.004654,0.004654,0.004654
110,35670.4,0.80836,0.4833,1.11059,0.87974,0.84789,0.88272,0.65442,0.84657,0.42845,1.09524,0.0046045,0.0046045,0.0046045
111,35994.5,0.80886,0.48796,1.11121,0.8701,0.85058,0.88196,0.65386,0.84657,0.4288,1.09518,0.004555,0.004555,0.004555
